listing_id,high,medium,low
6895698,0.0834068506956,0.420197844505,0.496395289898
6889889,0.121269956231,0.35617813468,0.522551894188
6876679,0.0110634313896,0.162944421172,0.825992166996
6947097,0.420066088438,0.274613410234,0.30532053113
6874970,0.00430081179366,0.0184120666236,0.977287173271
6831069,0.242953047156,0.489798128605,0.267248779535
6833628,0.0924588218331,0.406643092632,0.500898122787
6819282,0.0390639007092,0.37885427475,0.582081794739
6825025,0.00360761885531,0.118589296937,0.87780302763
6856513,0.0921515375376,0.357261389494,0.550587058067
6928711,0.0012996654259,0.0264234561473,0.972276806831
6832548,0.181623727083,0.407291710377,0.411084532738
6881870,0.0105407610536,0.234652817249,0.75480645895
6866978,0.420656919479,0.405788987875,0.173554077744
7163400,0.259672403336,0.466542452574,0.273785114288
6917187,0.0949234962463,0.250591129065,0.654485404491
6927475,0.0322534292936,0.45164513588,0.516101419926
6903243,0.0329929031432,0.315416038036,0.651591062546
6876188,0.0094021493569,0.12451954931,0.866078257561
6922219,0.00373122398742,0.0596023909748,0.936666369438
7104085,0.00231963326223,0.0193797107786,0.978300631046
6920897,0.405619829893,0.51073807478,0.0836420804262
6812177,0.00356086413376,0.031875487417,0.964563727379
6941047,0.0641174763441,0.470692694187,0.465189874172
6827609,0.00104852661025,0.0121384980157,0.986813008785
6934328,0.00111615390051,0.015637466684,0.983246386051
6937556,0.456667125225,0.433715969324,0.109616853297
6879765,0.196647897363,0.609498262405,0.193853855133
6942927,0.00293944566511,0.102750003338,0.894310534
6945170,0.0771241784096,0.438738912344,0.484136879444
6901915,0.0127834519371,0.118972487748,0.868244111538
6824475,0.0146750574932,0.163145199418,0.822179734707
6832968,0.0368052907288,0.190103024244,0.773091673851
7166718,0.00115098932292,0.0249957516789,0.973853230476
6905079,0.00622900063172,0.129996821284,0.863774180412
6940297,0.404845684767,0.513718605042,0.081435739994
6911080,0.052380412817,0.548835754395,0.398783802986
6917208,0.00517449853942,0.0442709065974,0.950554549694
6858925,0.0465729907155,0.368298321962,0.58512866497
7169883,0.236635759473,0.485117256641,0.278246939182
6944112,0.208693683147,0.611280798912,0.180025517941
6885816,0.0174373742193,0.252162873745,0.730399727821
6837733,0.019719094038,0.177185341716,0.803095579147
6828658,0.0366362482309,0.188365757465,0.7749979496
6839429,0.0763402506709,0.376866400242,0.546793341637
7164794,0.031002279371,0.123461671174,0.845536053181
6837661,0.0571482405066,0.232634246349,0.710217535496
6883255,0.00745239062235,0.0908323302865,0.90171533823
6833054,0.0714833438396,0.511830687523,0.41668599844
7675463,0.0559879280627,0.339824348688,0.604187726974
6871526,0.00483497185633,0.0261743087322,0.96899074316
6876295,0.025690400973,0.258242696524,0.716066896915
7204045,0.000404073565733,0.0132558559999,0.986340045929
6840357,0.158222228289,0.529828369617,0.311949372292
6917531,0.00208199303597,0.0271674562246,0.970750570297
6886057,0.748865306377,0.229756951332,0.0213777069002
6833734,0.0219988971949,0.324094176292,0.653906941414
6908098,0.162332102656,0.482014209032,0.355653703213
6860562,0.017509246245,0.135173037648,0.847317695618
6859167,0.135927468538,0.215745672584,0.648326814175
6812141,0.00107976631261,0.0110312281176,0.987888991833
6919431,0.00233657821082,0.0713908672333,0.926272571087
6869389,0.00462603103369,0.0618180669844,0.933555841446
6906034,0.0147382542491,0.157506048679,0.827755689621
7108495,0.00162258197088,0.0140860825777,0.984291315079
6864681,0.000276642938843,0.00978847872466,0.98993486166
6893982,0.00845408719033,0.138678878546,0.852867007256
6862160,0.0180190578103,0.126141875982,0.855839133263
6854804,0.023862387985,0.394912809134,0.581224799156
7143164,0.0141032142565,0.455266028643,0.530630707741
6936651,0.0188119728118,0.194323256612,0.786864757538
6837450,0.0217647403479,0.179659113288,0.798576176167
6908259,0.922893881798,0.0671522468328,0.00995386391878
6916539,0.0154401352629,0.168396860361,0.816163003445
6947176,0.08143568784,0.279005199671,0.639559149742
6933958,0.368856966496,0.51112395525,0.120019063354
6816549,0.234295427799,0.548258721828,0.217445850372
6876117,0.00190751929767,0.0343014262617,0.963791072369
6848605,0.0256142858416,0.346108078957,0.628277659416
6840659,0.0297756418586,0.179492458701,0.790731847286
6823496,0.140986382961,0.359472304583,0.499541342258
6912609,0.000471301173093,0.0143471406773,0.985181510448
7097937,0.0113295940682,0.109220281243,0.879450142384
6924524,0.0231031458825,0.139805465937,0.837091326714
6938236,0.071528814733,0.439093261957,0.489377856255
6865751,0.00175897742156,0.0265934765339,0.971647500992
6936323,0.0100694755092,0.188793808222,0.801136732101
6868422,0.103719323874,0.416952431202,0.479328215122
7210133,0.018703436479,0.1851118505,0.796184718609
7215631,0.0269522573799,0.156941503286,0.816106200218
6940189,0.0157943181694,0.171393886209,0.812811791897
6888941,0.00020423233218,0.0219665523618,0.977829217911
6831598,0.0926682054996,0.391521602869,0.515810191631
6939963,0.0037712638732,0.0586052276194,0.937623500824
6897175,0.127400800586,0.591565549374,0.281033635139
6816167,0.0212653782219,0.127125099301,0.85160946846
6812965,0.0235676504672,0.138493031263,0.837939321995
7149372,0.387024462223,0.336203873158,0.276771694422
6875959,0.00255899317563,0.0201031677425,0.977337837219
6925644,0.124390475452,0.619693219662,0.255916297436
6874269,0.11255672574,0.452682256699,0.434760987759
6814721,0.00476417737082,0.0668489634991,0.928386807442
6922432,0.0281180758029,0.283152371645,0.688729524612
6858861,0.00537279481068,0.0580399930477,0.93658721447
6835339,0.00382982264273,0.0525182187557,0.943651914597
6896997,0.301778525114,0.515121102333,0.183100402355
6921134,0.00835960544646,0.040830090642,0.950810372829
6883685,0.28032413125,0.58296918869,0.136706709862
6911406,0.000905549968593,0.0181607771665,0.980933666229
6825733,0.493681132793,0.267777770758,0.238541141152
6884462,0.146681934595,0.543537676334,0.309780359268
6858682,0.00360172148794,0.0549212284386,0.941477119923
6894013,0.126056179404,0.3406483531,0.533295512199
6856391,0.248372301459,0.410217165947,0.341410547495
6828064,0.00203954824246,0.035533644259,0.962426781654
6817336,0.000370657799067,0.0127135617658,0.986915707588
6819178,0.0590568259358,0.337912619114,0.603030562401
7147339,0.12659189105,0.204562649131,0.66884547472
6887757,0.0940173119307,0.559599936008,0.346382766962
6946859,0.122185498476,0.387682646513,0.490131825209
6855963,0.00972437206656,0.031720481813,0.958555102348
6839828,0.0820555388927,0.491537004709,0.426407426596
6870806,0.141608953476,0.554190099239,0.304200977087
6880221,0.134715095162,0.428560942411,0.436723977327
6921809,0.0229444373399,0.243597567081,0.73345798254
6897069,0.0852196365595,0.400884509087,0.51389580965
6897157,0.264730840921,0.538317859173,0.196951344609
6898912,0.00916679482907,0.106378473341,0.884454727173
6856271,0.0127937085927,0.182908579707,0.804297685623
6888381,0.00325231114402,0.0354415252805,0.961306214333
7099191,0.0011479301611,0.0403129570186,0.958539128304
6917882,0.249799832702,0.567407011986,0.182793185115
6931260,0.000107016356196,0.00265044649132,0.997242569923
6849996,0.0374971404672,0.411213874817,0.551288962364
6887973,0.151949167252,0.44734531641,0.400705516338
6850205,0.196357950568,0.504577875137,0.299064189196
6845657,0.0233208667487,0.296040892601,0.680638253689
6930302,0.0347228087485,0.302635520697,0.662641644478
6852391,0.0222269892693,0.111208580434,0.866564452648
6920411,0.353695273399,0.45860388875,0.187700897455
6907999,0.00311164278537,0.113414250314,0.883474111557
6864094,0.00694941962138,0.073525108397,0.919525444508
6813852,0.0226087383926,0.200189098716,0.777202188969
7232295,0.256218492985,0.446721881628,0.29705965519
6896558,0.0562830269337,0.340111672878,0.60360532999
6858919,0.0837850421667,0.329131424427,0.58708357811
6847828,0.0143066132441,0.102614894509,0.883078455925
6925116,0.0330364890397,0.345982670784,0.620980799198
6854687,0.0519786886871,0.298721432686,0.649299860001
6946415,0.104524709284,0.580945014954,0.314530223608
6827859,0.000616473029368,0.00858571566641,0.990797877312
6884313,0.322125166655,0.49975502491,0.178119838238
6848651,0.00910429190844,0.15795686841,0.832938849926
7136298,0.0134706189856,0.130775719881,0.855753660202
6874534,0.0883354023099,0.367521315813,0.54414331913
6908942,0.370127111673,0.554197609425,0.0756752640009
6894718,0.000315628363751,0.0154691776261,0.984215199947
6876449,0.0400224030018,0.219811230898,0.7401663661
6825630,0.0763709396124,0.485075861216,0.438553214073
7155655,0.00429643178359,0.0758309662342,0.919872581959
7201310,0.00496627949178,0.047953940928,0.947079837322
6864334,0.00246618129313,0.0519550517201,0.945578694344
6876658,0.00603523571044,0.128978744149,0.864985942841
6842370,0.232653677464,0.400084465742,0.367261886597
6835467,0.5497418046,0.238871946931,0.211386278272
7227368,0.0353716947138,0.414601713419,0.550026595592
6859482,0.0287150163203,0.228779762983,0.742505252361
6878641,0.00898806471378,0.225445583463,0.76556634903
6869916,0.00021428783657,0.00701562548056,0.992770016193
6841060,0.0414540395141,0.309716492891,0.648829460144
6887832,0.013641086407,0.238754242659,0.74760466814
6905898,0.00127980834804,0.0238746516407,0.974845528603
7104742,0.197135910392,0.654680550098,0.148183494806
6948090,0.0163777712733,0.202564194798,0.781058073044
6839851,0.0843839272857,0.373370915651,0.542245209217
6934051,0.00489861983806,0.0760624110699,0.919038951397
6888727,0.148062467575,0.549319982529,0.302617549896
7167478,0.00594396516681,0.0560226775706,0.938033342361
6892109,0.43034055829,0.355635881424,0.214023560286
6908544,0.614965677261,0.28853598237,0.0964983552694
6921725,0.0445281974971,0.394898742437,0.560573041439
6932343,0.0827781111002,0.500362932682,0.416858941317
6914309,0.00370998168364,0.030473664403,0.965816378593
6919805,0.0485299453139,0.286460012197,0.665010094643
6947828,0.015585295856,0.243020147085,0.741394579411
6920362,0.0612189695239,0.26790779829,0.67087328434
7110179,0.52079886198,0.322734892368,0.15646623075
6877834,0.176454558969,0.3102645576,0.51328086853
6876966,0.058365251869,0.28822144866,0.65341335535
6823918,0.0185392890126,0.0720733329654,0.909387409687
6871243,0.0033592118416,0.0520366318524,0.944604158401
6928189,0.0852866247296,0.560191869736,0.354521542788
6852455,0.0458657890558,0.141959697008,0.81217455864
7208631,0.0527771413326,0.311685413122,0.635537445545
6831811,0.189932599664,0.493443399668,0.316623955965
6904276,0.00178242230322,0.0242574475706,0.973960161209
6831589,0.0586586482823,0.273432642221,0.667908728123
6901814,0.124041981995,0.39022013545,0.4857378304
6854667,0.761775314808,0.168716073036,0.0695086270571
7192650,0.00168315111659,0.0411528497934,0.957163989544
6836299,0.0017380687641,0.0173570178449,0.98090493679
6887919,0.00316020101309,0.105109140277,0.891730725765
6927679,0.0429429896176,0.371558129787,0.585498869419
6855908,0.0367781445384,0.250879734755,0.712342143059
6854766,0.00710072880611,0.107995808125,0.884903490543
6847472,0.0153775010258,0.103838115931,0.880784392357
6862519,0.262082338333,0.331177979708,0.406739622355
6938819,0.334637850523,0.372425109148,0.292937070131
6945434,0.168480664492,0.400108337402,0.431410998106
6832722,0.77761900425,0.0964531674981,0.125927776098
6852707,0.00555735453963,0.06649235636,0.927950322628
7177680,0.0211039222777,0.212780848145,0.766115248203
6834945,0.0153993396088,0.0583367161453,0.926263988018
6890316,0.00510094966739,0.0917595028877,0.903139472008
6816620,0.00456360960379,0.123993039131,0.871443390846
6945175,0.0046559618786,0.105512671173,0.889831423759
6914016,0.00667355908081,0.0948854759336,0.898441016674
6852619,0.022986387834,0.220377355814,0.75663626194
6813211,0.105938225985,0.403344422579,0.490717351437
6820546,0.0090982792899,0.105475977063,0.885425806046
6836128,0.0116875898093,0.051830958575,0.93648147583
6850557,0.138485252857,0.552362084389,0.309152692556
6864997,0.188752010465,0.109509319067,0.701738655567
6883705,0.0239941421896,0.0789502412081,0.897055566311
6898767,0.00765627715737,0.0496062673628,0.942737460136
6866020,0.0662277936935,0.354127794504,0.579644382
7126382,0.387694329023,0.416046977043,0.196258664131
6847427,0.133796468377,0.42958983779,0.436613738537
6841013,0.0523728951812,0.251165449619,0.696461677551
6909469,0.00308595877141,0.0370051525533,0.95990884304
6922473,0.0023464364931,0.0337572209537,0.963896393776
6925906,0.0453046485782,0.352309793234,0.60238558054
6946014,0.0897967964411,0.396789461374,0.513413786888
6820739,0.00607459014282,0.10815127939,0.88577413559
6927559,0.249810218811,0.447372823954,0.302816987038
7174772,0.00098688644357,0.0130640259013,0.985949099064
6931036,0.00739708077163,0.177058666945,0.815544247627
6918163,0.021436508745,0.408400088549,0.570163428783
6893604,0.159861505032,0.35878354311,0.481354922056
6868844,0.0305455159396,0.180584400892,0.788870096207
6814537,0.547648489475,0.339942663908,0.112408868968
6916118,0.00233005476184,0.0273608006537,0.970309138298
6838509,0.0275711473078,0.224429354072,0.747999489307
6919725,0.220829099417,0.479821830988,0.299349069595
6932476,0.000239672153839,0.00843024719507,0.99133002758
6860496,0.107891410589,0.35580649972,0.536302089691
7156799,0.0950713530183,0.603411912918,0.301516771317
6837521,0.0784329921007,0.211760759354,0.709806263447
6913204,0.0448644384742,0.391771525145,0.563364028931
6947516,0.0546389780939,0.416215807199,0.529145240784
6838117,0.0134500563145,0.130700260401,0.855849683285
6933366,0.0136315338314,0.231363490224,0.755004942417
7134198,0.01364175044,0.213744014502,0.772614240646
6898450,0.025095673278,0.253575354815,0.72132897377
6819926,0.00950226094574,0.062823869288,0.927673876286
6947698,0.114711970091,0.322438329458,0.562849700451
6838721,0.00298146042041,0.0179933719337,0.979025185108
6936661,0.0689552798867,0.460118144751,0.470926612616
6912257,0.0160496905446,0.280044406652,0.703905940056
6905569,0.00357336201705,0.0305213592947,0.965905249119
6927167,0.182709380984,0.467379510403,0.349911034107
7150689,0.00306928367354,0.0288917999715,0.968038916588
6820358,0.00926234386861,0.162498146296,0.828239560127
6945045,0.258953183889,0.487024128437,0.254022687674
6866884,0.0624214485288,0.296783208847,0.640795350075
6820658,0.0969035550952,0.337246537209,0.565849900246
6826462,0.0643081665039,0.443552315235,0.492139548063
6932390,0.058656167239,0.355002760887,0.58634108305
6905031,0.32403370738,0.454206287861,0.221759960055
6923011,0.0411695577204,0.280091881752,0.678738594055
6908504,0.323866844177,0.46485170722,0.211281448603
6881050,0.10646250844,0.161264657974,0.732272863388
6892968,0.00636387476698,0.136753410101,0.856882750988
7346996,0.310094028711,0.478682696819,0.211223289371
6876206,0.0243866331875,0.249316483736,0.726296901703
6813475,0.0767539218068,0.35006582737,0.573180258274
7190057,0.140596419573,0.139050737023,0.720352828503
6838465,0.134924784303,0.331261754036,0.533813476562
6899364,0.0429036468267,0.163228482008,0.793867886066
6891616,0.000434375979239,0.00836533028632,0.991200268269
6836715,0.00158716796432,0.0282154697925,0.970197379589
6829616,0.00593151757494,0.17680452764,0.817263960838
6829144,0.0404543243349,0.275839328766,0.683706283569
6893064,0.014944116585,0.172528415918,0.812527418137
6861300,0.00353398523293,0.0657115206122,0.930754482746
6926847,0.0544962957501,0.496220231056,0.449283480644
6894021,0.0077281720005,0.104550644755,0.887721121311
6897946,0.00504685845226,0.0483376905322,0.946615457535
6835716,0.00459728296846,0.0420564673841,0.953346252441
6832160,0.427135229111,0.414499521255,0.158365175128
6835291,0.102579399943,0.368108212948,0.529312372208
6945184,0.00162305333652,0.0915412455797,0.90683567524
7140488,0.115727514029,0.308057695627,0.57621473074
6937850,0.0328489206731,0.380655378103,0.586495757103
